"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @LysLoume: Tollé dans la communauté #scientifique après la publication d'un article #créationniste ds #PLOSONE https://t.co/RYiZngXfgZ @…",FALSE,0,NA,2016-03-05 07:09:42,FALSE,NA,"706013805252386817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marwankhr",1,TRUE,FALSE,NA,NA
"2","RT @maberalv: Hand of God paper retracted: @PLOSONE  ""could not stand by the pre-publication assessment"" https://t.co/KYwJhmd4U4 vía @schne…",FALSE,0,NA,2016-03-05 07:06:52,FALSE,NA,"706013092296130560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","schneiderleonid",1,TRUE,FALSE,NA,NA
"3","@PLOSONE hi there whoever is running this twitter feed!! was so nice to randomly see so many of you @ slanted door last month. xoxo",FALSE,0,"PLOSONE",2016-03-05 07:06:45,FALSE,"706007527348006912","706013059286831107","27596259","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ExtremeBaking",0,FALSE,FALSE,NA,NA
"4","RT @Byron_Wan: @schneiderleonid @GaetanBurgio @PLOSONE I hate it when people blame it on language when they r capable of writing whole pape…",FALSE,0,NA,2016-03-05 07:05:51,FALSE,NA,"706012835252477953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","schneiderleonid",2,TRUE,FALSE,NA,NA
"5","#PLOSONE: A Nonlinear Cable Framework for Bidirectional Synaptic Plasticity https://t.co/cvR9sYgu7g",FALSE,1,NA,2016-03-05 06:58:04,FALSE,NA,"706010875145007104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derek_abbott60",0,FALSE,FALSE,NA,NA
"6","I managed to obtain an exclusive photo of the #PLOSONE editor for #Creatorgate being disciplined https://t.co/RQOVlfWuU1",FALSE,0,NA,2016-03-05 06:51:44,FALSE,NA,"706009282962186240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OmnesResNetwork",0,FALSE,FALSE,NA,NA
"7","Scientific Paper That Says Human Hand Was 'Designed by Creator' Sparks Concern
https://t.co/xcKjwyUd5J via @nature @sciam @PLOSONE",FALSE,0,NA,2016-03-05 06:46:28,FALSE,NA,"706007958585344000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","starchydish",0,FALSE,FALSE,NA,NA
"8","@PLOSONE when I try to go here: https://t.co/uygMrFxpOG Still loving that kawaii paper...",FALSE,0,"ExtremeBaking",2016-03-05 06:34:06,FALSE,"706004678044061697","706004845614858240","400989263","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ExtremeBaking",0,FALSE,FALSE,NA,NA
"9","hi @PLOSONE I see this atm: HTTP Status 500 - Handler processing failed; nested exception is java.lang.OutOfMemoryError: GC overhead limit",FALSE,0,NA,2016-03-05 06:33:26,FALSE,NA,"706004678044061697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ExtremeBaking",0,FALSE,FALSE,NA,NA
"10","RT @humanimmunenews: Comparative Analysis of Protocols to Induce Human CD4+Foxp3+ Tregs @PLoSONE https://t.co/b7VyJfvI43",FALSE,0,NA,2016-03-05 06:19:51,FALSE,NA,"706001256238571520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zalhee",1,TRUE,FALSE,NA,NA
"11","Scientists beware! 
https://t.co/EcQ8Vgh9bG

 I've no idea what @PLOSONE was thinking here!",FALSE,0,NA,2016-03-05 06:17:38,FALSE,NA,"706000699356745728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnMoSportPsych",0,FALSE,FALSE,NA,NA
"12","@arboviral @PLOSONE That is just a bland corporate boilerplate response. How many papers in @PLOSONE have similar low review standards?",FALSE,0,"arboviral",2016-03-05 06:15:16,FALSE,"705689070522003456","706000106470903808","620976649","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BorisVSchmid",0,FALSE,FALSE,NA,NA
"13","#PLOSONE: Electroacupuncture for Tinnitus: A Systematic Review https://t.co/UtyImzMX9B",FALSE,1,NA,2016-03-05 06:09:18,FALSE,NA,"705998603832139776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrJorgeVas",0,FALSE,FALSE,NA,NA
"14","#Retracted #PLOSONE: Biomechanical Characteristics of Hand Coordination https://t.co/RQ3nxf1AE8 #Creator #designedbyCreator #HandOfGod",FALSE,1,NA,2016-03-05 06:01:37,FALSE,NA,"705996668731133952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ahmadpeik",0,FALSE,FALSE,NA,NA
"15","RT @MiguelReynagaH: The @PLOSONE #CreatorGate reflect problems around journals and language barriers. It is important to look deeper on how…",FALSE,0,NA,2016-03-05 05:26:22,FALSE,NA,"705987799988592640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillSee__",2,TRUE,FALSE,NA,NA
"16","RT @Lycaonpictus93: Amazing comment on the #HandofGod article in @PLOSONE https://t.co/IVXOsW7nta",FALSE,0,NA,2016-03-05 05:20:42,FALSE,NA,"705986372633374720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillSee__",16,TRUE,FALSE,NA,NA
"17","@PLOSONE ""we conclude... the proper design by the Creator for dexterous performance..."" https://t.co/BC6T8QgErs Kudos PLoS for retraction!",FALSE,0,"PLOSONE",2016-03-05 05:20:16,FALSE,NA,"705986265376813056","27596259","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WanunuLab",0,FALSE,FALSE,NA,NA
"18","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-05 05:19:43,FALSE,NA,"705986123202371584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillSee__",67,TRUE,FALSE,NA,NA
"19","RT @Neuro_Skeptic: 2/2 The authors acted in good faith (no pun.) So if I were @PLOSONE I would invite them to resubmit a rewrite of the pap…",FALSE,0,NA,2016-03-05 05:14:42,FALSE,NA,"705984864776884224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillSee__",9,TRUE,FALSE,NA,NA
"20","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-05 05:12:11,FALSE,NA,"705984229658615808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillSee__",27,TRUE,FALSE,NA,NA
"21","Retweeted Rockhopper Penguin (@i_rockhopper):

@BMSscienceteach: @PLOSONE and @thePeerJ have more biology, and are also #OpenAccess.",FALSE,0,NA,2016-03-05 05:08:12,FALSE,NA,"705983228448878592",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GTR_CEDIA",0,FALSE,FALSE,NA,NA
"22","RT @i_rockhopper: @BMSscienceteach: @PLOSONE and @thePeerJ have more biology, and are also #OpenAccess.",FALSE,0,NA,2016-03-05 05:08:11,FALSE,NA,"705983222241468416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GTR_CEDIA",1,TRUE,FALSE,NA,NA
"23","Retweeted César Cisternas I. (@Cesar_Cisternas):

.@PLOSONE retracta la publicación del artículo con alusiones... https://t.co/c3OWNBC9f8",FALSE,0,NA,2016-03-05 05:08:01,FALSE,NA,"705983180843687937",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GTR_CEDIA",0,FALSE,FALSE,NA,NA
"24","RT @Cesar_Cisternas: .@PLOSONE retracta la publicación del artículo con alusiones creacionistas #OpenAccess #Ciencia https://t.co/bq8qHvK6bJ",FALSE,0,NA,2016-03-05 05:07:57,FALSE,NA,"705983165748350976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GTR_CEDIA",2,TRUE,FALSE,NA,NA
"25","RT @anxosan: Just found out @PLOSONE published a paper with “evidence” about some “creator”. If not retracted immediately, I will resign as…",FALSE,0,NA,2016-03-05 04:44:44,FALSE,NA,"705977321442951168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RuBisCo19",25,TRUE,FALSE,NA,NA
"26","RT @anxosan: Well done @PLOSONE No more “creators” in science. Now for serious work on the editorial and reviewing process https://t.co/kb6…",FALSE,0,NA,2016-03-05 04:35:36,FALSE,NA,"705975022033215488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pjmccann3",10,TRUE,FALSE,NA,NA
"27","RT @anxosan: Just found out @PLOSONE published a paper with “evidence” about some “creator”. If not retracted immediately, I will resign as…",FALSE,0,NA,2016-03-05 04:35:03,FALSE,NA,"705974883751174144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pjmccann3",25,TRUE,FALSE,NA,NA
"28","Ok #PLoSONE, you let THAT slip by but rejected my paper on who's hotter between Monica, Rachel and Phoebe?",FALSE,0,NA,2016-03-05 04:33:43,FALSE,NA,"705974547158138880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanToolsie",0,FALSE,FALSE,NA,NA
"29","RT @mrgunn: https://t.co/5rWD0n2319 ""The Academic Editor who handled this paper has been asked to step down."" Accountability @PLOSONE",FALSE,0,NA,2016-03-05 04:32:12,FALSE,NA,"705974167280091136",NA,"<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>","JoshRosenau",6,TRUE,FALSE,NA,NA
"30","Comparative Analysis of Protocols to Induce Human CD4+Foxp3+ Tregs @PLoSONE https://t.co/b7VyJfvI43",FALSE,0,NA,2016-03-05 04:30:41,FALSE,NA,"705973786714185728",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","humanimmunenews",1,FALSE,FALSE,NA,NA
"31","@anxosan @PLOSONE He that sits in the Heavens laughs and holds you in derision.",FALSE,0,"anxosan",2016-03-05 04:20:48,FALSE,"705373178189758464","705971297445089280","254497239","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","billytheimpaler",0,FALSE,FALSE,NA,NA
"32","@anxosan @PLOSONE Maybe you could use the spare time to learn how to punctuate.",FALSE,0,"anxosan",2016-03-05 04:19:40,FALSE,"705374529649053696","705971012488306688","254497239","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","billytheimpaler",0,FALSE,FALSE,NA,NA
"33","RT @BurnzEyeView: @MikkoMuilu @sbassi @anxosan @PLOSONE ...is peer review alone, the standard for acceptable scientific paper/treatise?",FALSE,0,NA,2016-03-05 04:11:13,FALSE,NA,"705968888274673664",NA,"<a href=""http://www.labnol.org/internet/write-twitter-bot/27902/#free"" rel=""nofollow"">PeerReviewBot</a>","Peer__Reviewer",1,TRUE,FALSE,NA,NA
"34","@MikkoMuilu @sbassi @anxosan @PLOSONE ...is peer review alone, the standard for acceptable scientific paper/treatise?",FALSE,1,"MikkoMuilu",2016-03-05 04:10:41,FALSE,"705922276399702017","705968752588939264","1601970416","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BurnzEyeView",1,FALSE,FALSE,NA,NA
"35","@anxosan @PLOSONE Good Riddance. Banning science that frightens your antireligious beliefs is antiscience anyways.",FALSE,0,"anxosan",2016-03-05 04:10:32,FALSE,"705374529649053696","705968713904721920","254497239","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZZLaowai",0,FALSE,FALSE,NA,NA
"36","RT @PLOSONE: Update: PLOS ONE apologizes for the errors and oversight leading to the publication of this paper. https://t.co/tqlvWtUB93",FALSE,0,NA,2016-03-05 03:54:34,FALSE,NA,"705964696805879809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Diiraiz",97,TRUE,FALSE,NA,NA
"37","RT @dixy0: My concerns about the concerns of the Creator paper https://t.co/pB22IMKiWf @PLOSONE #Creatorgate",FALSE,0,NA,2016-03-05 03:54:17,FALSE,NA,"705964624638668802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","practiCalfMRI",3,TRUE,FALSE,NA,NA
"38","Friday night. Drink heavily or write this shitty manuscript? Why not both? Certainly will be better than #handofgod in @PLOSONE",FALSE,0,NA,2016-03-05 03:52:11,FALSE,NA,"705964095804035072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CopeMarsh",0,FALSE,FALSE,NA,NA
"39","RT @Protohedgehog: The authors of *that* @plosone paper respond. Conclusion: Lost in translation, editorial failure to notice. https://t.co…",FALSE,0,NA,2016-03-05 03:32:32,FALSE,NA,"705959151906611200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FreudsHedgeHog",106,TRUE,FALSE,NA,NA
"40","GenoType MTBDRplus Assay for Rapid Detection of MDR in Mycobacterium #TB: Meta-Analysis https://t.co/EdjjJo2Nyv MT @PLOSONE",FALSE,0,NA,2016-03-05 03:30:44,FALSE,NA,"705958697202262016",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Sex_Worker_Hlth",0,FALSE,FALSE,NA,NA
"41","My comment on #Creatorgate retraction https://t.co/1LRgG2GwyO @PLOSONE",FALSE,0,NA,2016-03-05 03:30:24,FALSE,NA,"705958616310915072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OmnesResNetwork",0,FALSE,FALSE,NA,NA
"42","As a non-English-speaking person, I can understand correctly the entire drama of #creatorgate . Feel sorry for the authors and #PLOSONE.",FALSE,0,NA,2016-03-05 03:24:42,FALSE,NA,"705957180210487297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","krishnakumaric",0,FALSE,FALSE,NA,NA
"43","This dragonfly travels 14000+ km! #PLOSONE: A Global Population Genetic Study of Pantala flavescens https://t.co/mEBbXG45K7",FALSE,1,NA,2016-03-05 03:09:22,FALSE,NA,"705953321614450690",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MikeGates17",0,FALSE,FALSE,NA,NA
"44","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-05 03:08:39,FALSE,NA,"705953139246039040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","archchirps",27,TRUE,FALSE,NA,NA
"45","Follow-up on the #PLOSONE creationist article: after the storm of complaints, a retraction was issued. https://t.co/heX5PGJ9Ae …",FALSE,0,NA,2016-03-05 03:03:37,FALSE,NA,"705951874323783680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","8rafael",0,FALSE,FALSE,NA,NA
"46","See what happens when you give space to creationists, @PLOSONE? https://t.co/ELJ4ewlGJK",FALSE,0,NA,2016-03-05 03:03:33,FALSE,NA,"705951859064705024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ryanhmurphy",0,FALSE,FALSE,NA,NA
"47","@sbassi @MikkoMuilu @anxosan @PLOSONE ...what is an unproven assumption called?",FALSE,0,"sbassi",2016-03-05 03:01:26,FALSE,"705943120957956096","705951325964607490","14427119","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BurnzEyeView",0,FALSE,FALSE,NA,NA
"48","@Don_lyall Here you go: https://t.co/cHkwq7xZ8x @RCAFDM @CamMetaboNet @PLOSONE",FALSE,0,"Don_lyall",2016-03-05 03:00:55,FALSE,"704331169286987778","705951196973047809","284503787","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayMan471",0,FALSE,FALSE,NA,NA
"49","RT @PLOSEcology: Alligators run protection racket w/ birds? New #research from @UF in @PLOSONE says YES. https://t.co/lfFWgORpq9 by @AFishI…",FALSE,0,NA,2016-03-05 02:58:09,FALSE,NA,"705950500433186816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AugustWeismann",9,TRUE,FALSE,NA,NA
"50","@anxosan @PLOSONE  Mr. Sanchez - you may be evidence against the theory of intelligent design.",FALSE,0,"anxosan",2016-03-05 02:55:33,FALSE,"705374529649053696","705949845505204224","254497239","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HankWhitmore7",0,FALSE,FALSE,NA,NA
"51","RT @mrgunn: https://t.co/5rWD0n2319 ""The Academic Editor who handled this paper has been asked to step down."" Accountability @PLOSONE",FALSE,0,NA,2016-03-05 02:53:55,FALSE,NA,"705949433226268672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisStringer65",6,TRUE,FALSE,NA,NA
"52","I'm thinking twice about sending anymore manuscripts to @PLOSONE. #creator",FALSE,1,NA,2016-03-05 02:34:18,FALSE,NA,"705944497163800577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanielLBlair",0,FALSE,FALSE,NA,NA
"53","@PLOSONE ...what is your proof of translation error, or is this an assumption that fits your pre-supposition?",FALSE,0,"PLOSONE",2016-03-05 02:31:27,FALSE,"705480363477303296","705943778507489281","27596259","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BurnzEyeView",0,FALSE,FALSE,NA,NA
"54","@BurnzEyeView @MikkoMuilu @anxosan @PLOSONE in science, yes. In general we agree with Karl Popper on this.",FALSE,0,"BurnzEyeView",2016-03-05 02:28:50,FALSE,"705933144726368258","705943120957956096","1564678554","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sbassi",0,FALSE,FALSE,NA,NA
"55","@PLOSONE ...please provide the orginal Chinese language version for proof of translation error. Let us decide if translation error.",FALSE,1,"PLOSONE",2016-03-05 02:23:53,FALSE,"705480363477303296","705941873941155840","27596259","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BurnzEyeView",0,FALSE,FALSE,NA,NA
"56","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-05 02:21:28,FALSE,NA,"705941265448312834",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ThamaraiSch",14,TRUE,FALSE,NA,NA
"57","RT @GilsonVolpato: @PLOSONE Is the editor of this paper still in Plosone? Biomechanical Characteristics of Hand Coordination in Grasping Ac…",FALSE,0,NA,2016-03-05 02:18:44,FALSE,NA,"705940579541250048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PsiAndre1974",1,TRUE,FALSE,NA,NA
"58","Great #article that should not have been retracted.. #Science https://t.co/CABnd2Ha51
#peerreview #PLOSONE #HumanHand #CommonSense #Evidence",FALSE,1,NA,2016-03-05 02:15:17,FALSE,NA,"705939713060937728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Christian_DRMLN",0,FALSE,FALSE,NA,NA
"59","RT @Byron_Wan: @schneiderleonid @GaetanBurgio @PLOSONE I hate it when people blame it on language when they r capable of writing whole pape…",FALSE,0,NA,2016-03-05 02:05:22,FALSE,NA,"705937213599559680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GaetanBurgio",2,TRUE,FALSE,NA,NA
"60","@simonmd @PLOSONE ironically real scientist for space used the bible to locate the third heaven/galaxy n time calculations r accurate",FALSE,0,"simonmd",2016-03-05 02:03:17,FALSE,"705430666972893184","705936690142023680","9589762","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","JohnnyAdams8",0,FALSE,FALSE,NA,NA
"61","RT @mrgunn: https://t.co/5rWD0n2319 ""The Academic Editor who handled this paper has been asked to step down."" Accountability @PLOSONE",FALSE,0,NA,2016-03-05 02:02:50,FALSE,NA,"705936577919217666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mdavilamartinez",6,TRUE,FALSE,NA,NA
"62","RT @mrgunn: https://t.co/5rWD0n2319 ""The Academic Editor who handled this paper has been asked to step down."" Accountability @PLOSONE",FALSE,0,NA,2016-03-05 02:01:04,FALSE,NA,"705936135399157760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharleenDAdams",6,TRUE,FALSE,NA,NA
"63","RT @mrgunn: https://t.co/5rWD0n2319 ""The Academic Editor who handled this paper has been asked to step down."" Accountability @PLOSONE",FALSE,0,NA,2016-03-05 01:59:09,FALSE,NA,"705935649312911360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","razibkhan",6,TRUE,FALSE,NA,NA
"64","RT @anxosan: Just found out @PLOSONE published a paper with “evidence” about some “creator”. If not retracted immediately, I will resign as…",FALSE,0,NA,2016-03-05 01:57:26,FALSE,NA,"705935219224932352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amie__O",25,TRUE,FALSE,NA,NA
"65","RT @mrgunn: https://t.co/5rWD0n2319 ""The Academic Editor who handled this paper has been asked to step down."" Accountability @PLOSONE",FALSE,0,NA,2016-03-05 01:55:34,FALSE,NA,"705934748128968704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rvidal",6,TRUE,FALSE,NA,NA
"66","https://t.co/5rWD0n2319 ""The Academic Editor who handled this paper has been asked to step down."" Accountability @PLOSONE",FALSE,8,NA,2016-03-05 01:55:00,FALSE,NA,"705934606319558656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrgunn",6,FALSE,FALSE,NA,NA
"67","@PLOSONE Is the editor of this paper still in Plosone? Biomechanical Characteristics of Hand Coordination in Grasping Activities of...",FALSE,1,"PLOSONE",2016-03-05 01:54:56,FALSE,NA,"705934590620409857","27596259","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GilsonVolpato",1,FALSE,FALSE,NA,NA
"68","@MikkoMuilu @sbassi @anxosan @PLOSONE ...so assumptions should be testable and provable?",FALSE,0,"MikkoMuilu",2016-03-05 01:49:11,FALSE,"705922276399702017","705933144726368258","1601970416","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BurnzEyeView",0,FALSE,FALSE,NA,NA
"69","@MikkoMuilu @PLOSONE @anxosan ...do witches exist?",FALSE,0,"MikkoMuilu",2016-03-05 01:45:49,FALSE,"705892078350376960","705932297065897985","1601970416","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BurnzEyeView",0,FALSE,FALSE,NA,NA
"70","@MikkoMuilu @anxosan @PLOSONE if it's a negative, why the big fuzz. Why r u so uptight?",FALSE,1,"MikkoMuilu",2016-03-05 01:33:33,FALSE,"705693626114969600","705929208049041408","1601970416","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","infomandos",0,FALSE,FALSE,NA,NA
"71","RT @PLOSONE: Update: PLOS ONE apologizes for the errors and oversight leading to the publication of this paper. https://t.co/tqlvWtUB93",FALSE,0,NA,2016-03-05 01:27:51,FALSE,NA,"705927774066876416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinaljoshi",97,TRUE,FALSE,NA,NA
"72","@simonmd @PLOSONE only to the unscientific",FALSE,0,"simonmd",2016-03-05 01:14:24,FALSE,"705430666972893184","705924387438858240","9589762","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kauffman_will",0,FALSE,FALSE,NA,NA
"73","RT @chicaScientific: As always, thoughtful and measured commentary by @iddux on the @PLOSONE #creationfaceplam https://t.co/kZqXWnHIEC",FALSE,0,NA,2016-03-05 01:14:01,FALSE,NA,"705924294124015616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaytlennon",1,TRUE,FALSE,NA,NA
"74","@BurnzEyeView @sbassi @anxosan @PLOSONE It assumes a creator, while not giving any proof for this. Bible is not proof of anything",FALSE,0,"BurnzEyeView",2016-03-05 01:06:00,FALSE,"705916405405724673","705922276399702017","1564678554","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MikkoMuilu",0,FALSE,FALSE,NA,NA
"75","RT @KA_Nicholas: New @PLOSONE study: why do scientists do #scicomm? To defend, inform, excite. https://t.co/hVZaqW0qAp via @LizNeeley https…",FALSE,0,NA,2016-03-05 01:05:29,FALSE,NA,"705922145658937344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephenresearch",30,TRUE,FALSE,NA,NA
"76","RT @schneiderleonid: Why #HandOfGod paper was really retracted by @PLOSONE : bad science and editorial malfunction https://t.co/hJXkrTkPt1 …",FALSE,0,NA,2016-03-05 01:03:48,FALSE,NA,"705921721690406912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cxjjensen",14,TRUE,FALSE,NA,NA
"77","As always, thoughtful and measured commentary by @iddux on the @PLOSONE #creationfaceplam https://t.co/kZqXWnHIEC",FALSE,0,NA,2016-03-05 00:57:29,FALSE,NA,"705920131159953408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chicaScientific",1,FALSE,FALSE,NA,NA
"78","RT @Cesar_Cisternas: .@PLOSONE retracta la publicación del artículo con alusiones creacionistas #OpenAccess #Ciencia https://t.co/bq8qHvK6bJ",FALSE,0,NA,2016-03-05 00:52:37,FALSE,NA,"705918907152994304",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","for_Content",2,TRUE,FALSE,NA,NA
"79",".@PLOSONE retracta la publicación del artículo con alusiones creacionistas #OpenAccess #Ciencia https://t.co/bq8qHvK6bJ",FALSE,1,NA,2016-03-05 00:48:07,FALSE,NA,"705917775764692992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cesar_Cisternas",2,FALSE,FALSE,NA,NA
"80","@schneiderleonid @GaetanBurgio @PLOSONE I hate it when people blame it on language when they r capable of writing whole papers in English!",FALSE,1,"schneiderleonid",2016-03-05 00:47:41,FALSE,"705865163598139393","705917667593609216","2496089581","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Byron_Wan",2,FALSE,FALSE,NA,NA
"81","@schneiderleonid @GaetanBurgio @PLOSONE 'nature' and 'Creator' just mean what they mean, regardless of language (English or Chinese.)",FALSE,2,"schneiderleonid",2016-03-05 00:46:48,FALSE,"705865163598139393","705917443638751232","2496089581","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Byron_Wan",0,FALSE,FALSE,NA,NA
"82","@schneiderleonid @GaetanBurgio @PLOSONE Absolutely no possibility for mistakes or confusion in translation. That's just a convenient excuse.",FALSE,1,"schneiderleonid",2016-03-05 00:46:02,FALSE,"705865163598139393","705917249291419648","2496089581","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Byron_Wan",0,FALSE,FALSE,NA,NA
